goal_id,tournament_id,tournament_name,year,match_id,match_name,match_date,match_time,team_id,home_team,away_team,player_id,player_name,given_name,family_name,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty
G-1877,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-38,South Africa vs Saudi Arabia,10401.0,16:00,T-70,1,0,P-24299,Shaun Bartlett,Shaun,Bartlett,18',18,0,first half,0,0
G-1878,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-38,South Africa vs Saudi Arabia,10401.0,16:00,T-63,0,1,P-88041,Sami Al-Jaber,Sami,Al-Jaber,45'+2',45,2,"first half, stoppage time",0,1
G-1879,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-38,South Africa vs Saudi Arabia,10401.0,16:00,T-63,0,1,P-30161,Yousuf Al-Thunayan,Yousuf,Al-Thunayan,74',74,0,second half,0,1
G-1880,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-38,South Africa vs Saudi Arabia,10401.0,16:00,T-70,1,0,P-24299,Shaun Bartlett,Shaun,Bartlett,90'+3',90,3,"second half, stoppage time",0,1
G-1881,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-39,Nigeria vs Paraguay,10401.0,21:00,T-55,0,1,P-34957,Celso Ayala,Celso,Ayala,1',1,0,first half,0,0
G-1882,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-39,Nigeria vs Paraguay,10401.0,21:00,T-50,1,0,P-89782,Wilson Oruma,Wilson,Oruma,11',11,0,first half,0,0
G-1883,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-39,Nigeria vs Paraguay,10401.0,21:00,T-55,0,1,P-40108,Miguel Ángel Benítez,Miguel Ángel,Benítez,58',58,0,second half,0,0
G-1884,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-39,Nigeria vs Paraguay,10401.0,21:00,T-55,0,1,P-98051,José Cardozo,José,Cardozo,86',86,0,second half,0,0
G-1885,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-40,Spain vs Bulgaria,10401.0,21:00,T-73,1,0,P-35246,Fernando Hierro,Fernando,Hierro,6',6,0,first half,0,1
G-1886,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-40,Spain vs Bulgaria,10401.0,21:00,T-73,1,0,P-38878,Luis Enrique,Luis,Enrique,18',18,0,first half,0,0
G-1887,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-40,Spain vs Bulgaria,10401.0,21:00,T-73,1,0,P-08514,Fernando Morientes,Fernando,Morientes,55',55,0,second half,0,0
G-1888,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-40,Spain vs Bulgaria,10401.0,21:00,T-10,0,1,P-23633,Emil Kostadinov,Emil,Kostadinov,58',58,0,second half,0,0
G-1889,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-40,Spain vs Bulgaria,10401.0,21:00,T-73,1,0,P-08514,Fernando Morientes,Fernando,Morientes,81',81,0,second half,0,0
G-1890,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-40,Spain vs Bulgaria,10401.0,21:00,T-73,1,0,P-41316,Georgi Bachev,Georgi,Bachev,88',88,0,second half,1,0
G-1891,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-40,Spain vs Bulgaria,10401.0,21:00,T-73,1,0,P-64962,not applicable Kiko,not applicable,Kiko,90'+4',90,4,"second half, stoppage time",0,0
G-1892,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-41,Belgium vs South Korea,10402.0,16:00,T-06,1,0,P-51869,Luc Nilis,Luc,Nilis,7',7,0,first half,0,0
G-1893,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-41,Belgium vs South Korea,10402.0,16:00,T-71,0,1,P-75255,Sang-chul Yoo,Sang-chul,Yoo,72',72,0,second half,0,0
G-1894,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-42,Netherlands vs Mexico,10402.0,16:00,T-48,1,0,P-42224,Phillip Cocu,Phillip,Cocu,4',4,0,first half,0,0
G-1895,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-42,Netherlands vs Mexico,10402.0,16:00,T-48,1,0,P-92804,Ronald de Boer,Ronald,de Boer,18',18,0,first half,0,0
G-1896,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-42,Netherlands vs Mexico,10402.0,16:00,T-46,0,1,P-50252,Ricardo Peláez,Ricardo,Peláez,75',75,0,second half,0,0
G-1897,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-42,Netherlands vs Mexico,10402.0,16:00,T-46,0,1,P-45941,Luis Hernández,Luis,Hernández,90'+4',90,4,"second half, stoppage time",0,0
G-1898,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-43,Germany vs Iran,10402.0,21:00,T-31,1,0,P-84534,Oliver Bierhoff,Oliver,Bierhoff,50',50,0,second half,0,0
G-1899,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-43,Germany vs Iran,10402.0,21:00,T-31,1,0,P-91373,Jürgen Klinsmann,Jürgen,Klinsmann,57',57,0,second half,0,0
G-1900,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-44,United States vs Yugoslavia,10402.0,21:00,T-87,0,1,P-43392,Slobodan Komljenović,Slobodan,Komljenović,4',4,0,first half,0,0
G-1901,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-45,Argentina vs Croatia,10403.0,16:00,T-03,1,0,P-28597,Mauricio Pineda,Mauricio,Pineda,36',36,0,first half,0,0
G-1902,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-46,Japan vs Jamaica,10403.0,16:00,T-43,0,1,P-19136,Theodore Whitmore,Theodore,Whitmore,39',39,0,first half,0,0
G-1903,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-46,Japan vs Jamaica,10403.0,16:00,T-43,0,1,P-19136,Theodore Whitmore,Theodore,Whitmore,54',54,0,second half,0,0
G-1904,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-46,Japan vs Jamaica,10403.0,16:00,T-44,1,0,P-84762,Masashi Nakayama,Masashi,Nakayama,74',74,0,second half,0,0
G-1905,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-47,Colombia vs England,10403.0,21:00,T-28,0,1,P-40570,Darren Anderton,Darren,Anderton,20',20,0,first half,0,0
G-1906,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-47,Colombia vs England,10403.0,21:00,T-28,0,1,P-81049,David Beckham,David,Beckham,29',29,0,first half,0,0
G-1907,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-48,Romania vs Tunisia,10403.0,21:00,T-79,0,1,P-58711,Skander Souayah,Skander,Souayah,12',12,0,first half,0,1
G-1908,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-48,Romania vs Tunisia,10403.0,21:00,T-61,1,0,P-67833,Viorel Moldovan,Viorel,Moldovan,71',71,0,second half,0,0
G-1909,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-49,Italy vs Norway,10404.0,16:30,T-41,1,0,P-34670,Christian Vieri,Christian,Vieri,18',18,0,first half,0,0
G-1910,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-50,Brazil vs Chile,10404.0,21:00,T-09,1,0,P-03658,César Sampaio,César,Sampaio,11',11,0,first half,0,0
G-1911,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-50,Brazil vs Chile,10404.0,21:00,T-09,1,0,P-03658,César Sampaio,César,Sampaio,26',26,0,first half,0,0
G-1912,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-50,Brazil vs Chile,10404.0,21:00,T-09,1,0,P-62722,not applicable Ronaldo,not applicable,Ronaldo,45'+3',45,3,"first half, stoppage time",0,1
G-1913,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-50,Brazil vs Chile,10404.0,21:00,T-13,0,1,P-39251,Marcelo Salas,Marcelo,Salas,70',70,0,second half,0,0
G-1914,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-50,Brazil vs Chile,10404.0,21:00,T-09,1,0,P-62722,not applicable Ronaldo,not applicable,Ronaldo,72',72,0,second half,0,0
G-1915,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-51,France vs Paraguay,10405.0,16:30,T-30,1,0,P-74952,Laurent Blanc,Laurent,Blanc,114',114,0,"extra time, second half",0,0
G-1916,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-52,Nigeria vs Denmark,10405.0,21:00,T-22,0,1,P-87668,Peter Møller,Peter,Møller,3',3,0,first half,0,0
G-1917,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-52,Nigeria vs Denmark,10405.0,21:00,T-22,0,1,P-28133,Brian Laudrup,Brian,Laudrup,12',12,0,first half,0,0
G-1918,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-52,Nigeria vs Denmark,10405.0,21:00,T-22,0,1,P-80289,Ebbe Sand,Ebbe,Sand,58',58,0,second half,0,0
G-1919,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-52,Nigeria vs Denmark,10405.0,21:00,T-22,0,1,P-72404,Thomas Helveg,Thomas,Helveg,76',76,0,second half,0,0
G-1920,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-52,Nigeria vs Denmark,10405.0,21:00,T-50,1,0,P-02360,Tijani Babangida,Tijani,Babangida,77',77,0,second half,0,0
G-1921,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-53,Germany vs Mexico,10406.0,16:30,T-46,0,1,P-45941,Luis Hernández,Luis,Hernández,47',47,0,second half,0,0
G-1922,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-53,Germany vs Mexico,10406.0,16:30,T-31,1,0,P-91373,Jürgen Klinsmann,Jürgen,Klinsmann,74',74,0,second half,0,0
G-1923,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-53,Germany vs Mexico,10406.0,16:30,T-31,1,0,P-84534,Oliver Bierhoff,Oliver,Bierhoff,86',86,0,second half,0,0
G-1924,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-54,Netherlands vs Yugoslavia,10406.0,21:00,T-48,1,0,P-22409,Dennis Bergkamp,Dennis,Bergkamp,38',38,0,first half,0,0
G-1925,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-54,Netherlands vs Yugoslavia,10406.0,21:00,T-87,0,1,P-43392,Slobodan Komljenović,Slobodan,Komljenović,48',48,0,second half,0,0
G-1926,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-54,Netherlands vs Yugoslavia,10406.0,21:00,T-48,1,0,P-45916,Edgar Davids,Edgar,Davids,90'+2',90,2,"second half, stoppage time",0,0
G-1927,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-55,Romania vs Croatia,10407.0,16:30,T-18,0,1,P-58374,Davor Šuker,Davor,Šuker,45'+2',45,2,"first half, stoppage time",0,1
G-1928,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-56,Argentina vs England,10407.0,21:00,T-03,1,0,P-84542,Gabriel Batistuta,Gabriel,Batistuta,5',5,0,first half,0,1
G-1929,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-56,Argentina vs England,10407.0,21:00,T-28,0,1,P-63416,Alan Shearer,Alan,Shearer,9',9,0,first half,0,1
G-1930,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-56,Argentina vs England,10407.0,21:00,T-28,0,1,P-51130,Michael Owen,Michael,Owen,16',16,0,first half,0,0
G-1931,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-56,Argentina vs England,10407.0,21:00,T-03,1,0,P-53716,Javier Zanetti,Javier,Zanetti,45'+1',45,1,"first half, stoppage time",0,0
G-1932,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-58,Brazil vs Denmark,10410.0,21:00,T-22,0,1,P-68055,Martin Jørgensen,Martin,Jørgensen,2',2,0,first half,0,0
G-1933,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-58,Brazil vs Denmark,10410.0,21:00,T-09,1,0,P-68671,not applicable Bebeto,not applicable,Bebeto,10',10,0,first half,0,0
G-1934,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-58,Brazil vs Denmark,10410.0,21:00,T-09,1,0,P-74261,not applicable Rivaldo,not applicable,Rivaldo,25',25,0,first half,0,0
G-1935,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-58,Brazil vs Denmark,10410.0,21:00,T-22,0,1,P-28133,Brian Laudrup,Brian,Laudrup,50',50,0,second half,0,0
G-1936,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-58,Brazil vs Denmark,10410.0,21:00,T-09,1,0,P-74261,not applicable Rivaldo,not applicable,Rivaldo,59',59,0,second half,0,0
G-1937,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-59,Netherlands vs Argentina,10411.0,16:30,T-48,1,0,P-59191,Patrick Kluivert,Patrick,Kluivert,12',12,0,first half,0,0
G-1938,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-59,Netherlands vs Argentina,10411.0,16:30,T-03,0,1,P-60203,Claudio López,Claudio,López,17',17,0,first half,0,0
G-1939,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-59,Netherlands vs Argentina,10411.0,16:30,T-48,1,0,P-22409,Dennis Bergkamp,Dennis,Bergkamp,90',90,0,second half,0,0
G-1940,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-60,Germany vs Croatia,10411.0,21:00,T-18,0,1,P-26414,Robert Jarni,Robert,Jarni,45'+3',45,3,"first half, stoppage time",0,0
G-1941,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-60,Germany vs Croatia,10411.0,21:00,T-18,0,1,P-96110,Goran Vlaović,Goran,Vlaović,80',80,0,second half,0,0
G-1942,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-60,Germany vs Croatia,10411.0,21:00,T-18,0,1,P-58374,Davor Šuker,Davor,Šuker,85',85,0,second half,0,0
G-1943,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-61,Brazil vs Netherlands,10414.0,21:00,T-09,1,0,P-62722,not applicable Ronaldo,not applicable,Ronaldo,46',46,0,second half,0,0
G-1944,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-61,Brazil vs Netherlands,10414.0,21:00,T-48,0,1,P-59191,Patrick Kluivert,Patrick,Kluivert,87',87,0,second half,0,0
G-1945,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-62,France vs Croatia,10415.0,21:00,T-18,0,1,P-58374,Davor Šuker,Davor,Šuker,46',46,0,second half,0,0
G-1946,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-62,France vs Croatia,10415.0,21:00,T-30,1,0,P-56947,Lilian Thuram,Lilian,Thuram,47',47,0,second half,0,0
G-1947,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-62,France vs Croatia,10415.0,21:00,T-30,1,0,P-56947,Lilian Thuram,Lilian,Thuram,70',70,0,second half,0,0
G-1948,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-63,Netherlands vs Croatia,10418.0,21:00,T-18,0,1,P-62861,Robert Prosinečki,Robert,Prosinečki,14',14,0,first half,0,0
G-1949,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-63,Netherlands vs Croatia,10418.0,21:00,T-48,1,0,P-34767,Boudewijn Zenden,Boudewijn,Zenden,22',22,0,first half,0,0
G-1950,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-63,Netherlands vs Croatia,10418.0,21:00,T-18,0,1,P-58374,Davor Šuker,Davor,Šuker,36',36,0,first half,0,0
G-1951,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-64,Brazil vs France,10419.0,21:00,T-30,0,1,P-56430,Zinedine Zidane,Zinedine,Zidane,27',27,0,first half,0,0
G-1952,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-64,Brazil vs France,10419.0,21:00,T-30,0,1,P-56430,Zinedine Zidane,Zinedine,Zidane,45'+1',45,1,"first half, stoppage time",0,0
G-1953,WC-1998,1998 FIFA Men's World Cup,1998,M-1998-64,Brazil vs France,10419.0,21:00,T-30,0,1,P-40400,Emmanuel Petit,Emmanuel,Petit,90'+3',90,3,"second half, stoppage time",0,0
G-1954,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-01,United States vs Denmark,10761.0,15:00,T-83,1,0,P-28901,Mia Hamm,Mia,Hamm,17',17,0,first half,0,0
G-1955,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-01,United States vs Denmark,10761.0,15:00,T-83,1,0,P-89416,Julie Foudy,Julie,Foudy,73',73,0,second half,0,0
G-1956,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-01,United States vs Denmark,10761.0,15:00,T-83,1,0,P-25850,Kristine Lilly,Kristine,Lilly,89',89,0,second half,0,0
G-1957,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-02,China vs Sweden,10761.0,17:00,T-74,0,1,P-26509,Kristin Bengtsson,Kristin,Bengtsson,2',2,0,first half,0,0
G-1958,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-02,China vs Sweden,10761.0,17:00,T-14,1,0,P-09811,Yan Jin,Yan,Jin,17',17,0,first half,0,0
G-1959,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-02,China vs Sweden,10761.0,17:00,T-14,1,0,P-10128,Ailing Liu,Ailing,Liu,69',69,0,second half,0,0
G-1960,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-03,Brazil vs Mexico,10761.0,17:30,T-09,1,0,P-26383,not applicable Pretinha,not applicable,Pretinha,3',3,0,first half,0,0
G-1961,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-03,Brazil vs Mexico,10761.0,17:30,T-46,0,1,P-92275,Maribel Domínguez,Maribel,Domínguez,10',10,0,first half,0,0
G-1962,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-03,Brazil vs Mexico,10761.0,17:30,T-09,1,0,P-26383,not applicable Pretinha,not applicable,Pretinha,12',12,0,first half,0,0
G-1963,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-03,Brazil vs Mexico,10761.0,17:30,T-09,1,0,P-57452,not applicable Sissi,not applicable,Sissi,29',29,0,first half,0,0
G-1964,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-03,Brazil vs Mexico,10761.0,17:30,T-09,1,0,P-90420,not applicable Kátia,not applicable,Kátia,35',35,0,first half,0,1
G-1965,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-03,Brazil vs Mexico,10761.0,17:30,T-09,1,0,P-57452,not applicable Sissi,not applicable,Sissi,42',42,0,first half,0,0
G-1966,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-03,Brazil vs Mexico,10761.0,17:30,T-09,1,0,P-57452,not applicable Sissi,not applicable,Sissi,50',50,0,second half,0,0
G-1967,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-03,Brazil vs Mexico,10761.0,17:30,T-09,1,0,P-26383,not applicable Pretinha,not applicable,Pretinha,90'+1',90,1,"second half, stoppage time",0,0
G-1968,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-04,Japan vs Canada,10761.0,19:00,T-12,0,1,P-08594,Silvana Burtini,Silvana,Burtini,32',32,0,first half,0,0
G-1969,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-04,Japan vs Canada,10761.0,19:00,T-44,1,0,P-82283,Nami Otake,Nami,Otake,64',64,0,second half,0,0
G-1970,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-05,Germany vs Italy,10762.0,16:00,T-41,0,1,P-06810,Patrizia Panico,Patrizia,Panico,36',36,0,first half,0,0
G-1971,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-05,Germany vs Italy,10762.0,16:00,T-31,1,0,P-53366,Bettina Wiegmann,Bettina,Wiegmann,61',61,0,second half,0,1
G-1972,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-06,Norway vs Russia,10762.0,16:00,T-53,1,0,P-04956,Brit Sandaune,Brit,Sandaune,28',28,0,first half,0,0
G-1973,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-06,Norway vs Russia,10762.0,16:00,T-53,1,0,P-75121,Marianne Pettersen,Marianne,Pettersen,68',68,0,second half,0,0
G-1974,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-06,Norway vs Russia,10762.0,16:00,T-62,0,1,P-37971,Galina Komarova,Galina,Komarova,78',78,0,second half,0,0
G-1975,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-07,North Korea vs Nigeria,10762.0,18:30,T-50,0,1,P-93242,Mercy Akide,Mercy,Akide,50',50,0,second half,0,0
G-1976,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-07,North Korea vs Nigeria,10762.0,18:30,T-51,1,0,P-07307,Song-ok Jo,Song-ok,Jo,74',74,0,second half,0,0
G-1977,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-07,North Korea vs Nigeria,10762.0,18:30,T-50,0,1,P-33681,Rita Nwadike,Rita,Nwadike,79',79,0,second half,0,0
G-1978,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-08,Australia vs Ghana,10762.0,19:30,T-04,1,0,P-61821,Julie Murray,Julie,Murray,74',74,0,second half,0,0
G-1979,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-08,Australia vs Ghana,10762.0,19:30,T-32,0,1,P-84404,Nana Gyamfuah,Nana,Gyamfuah,76',76,0,second half,0,0
G-1980,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-09,Japan vs Russia,10765.0,18:00,T-62,0,1,P-42638,Larisa Savina,Larisa,Savina,29',29,0,first half,0,0
G-1981,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-09,Japan vs Russia,10765.0,18:00,T-62,0,1,P-42830,Olga Letyushova,Olga,Letyushova,52',52,0,second half,0,0
G-1982,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-09,Japan vs Russia,10765.0,18:00,T-62,0,1,P-31383,Natalia Karasseva,Natalia,Karasseva,58',58,0,second half,0,0
G-1983,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-09,Japan vs Russia,10765.0,18:00,T-62,0,1,P-90659,Natalia Barbashina,Natalia,Barbashina,80',80,0,second half,0,0
G-1984,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-09,Japan vs Russia,10765.0,18:00,T-62,0,1,P-42830,Olga Letyushova,Olga,Letyushova,90',90,0,second half,0,0
G-1985,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-10,Norway vs Canada,10765.0,18:00,T-53,1,0,P-29915,Ann Kristin Aarønes,Ann Kristin,Aarønes,8',8,0,first half,0,0
G-1986,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-10,Norway vs Canada,10765.0,18:00,T-12,0,1,P-26057,Charmaine Hooper,Charmaine,Hooper,31',31,0,first half,0,0
G-1987,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-10,Norway vs Canada,10765.0,18:00,T-53,1,0,P-29915,Ann Kristin Aarønes,Ann Kristin,Aarønes,36',36,0,first half,0,0
G-1988,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-10,Norway vs Canada,10765.0,18:00,T-53,1,0,P-72974,Unni Lehn,Unni,Lehn,49',49,0,second half,0,0
G-1989,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-10,Norway vs Canada,10765.0,18:00,T-53,1,0,P-84389,Hege Riise,Hege,Riise,54',54,0,second half,0,0
G-1990,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-10,Norway vs Canada,10765.0,18:00,T-53,1,0,P-58688,Linda Medalen,Linda,Medalen,62',62,0,second half,0,0
G-1991,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-10,Norway vs Canada,10765.0,18:00,T-53,1,0,P-75121,Marianne Pettersen,Marianne,Pettersen,76',76,0,second half,0,0
G-1992,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-10,Norway vs Canada,10765.0,18:00,T-53,1,0,P-70069,Solveig Gulbrandsen,Solveig,Gulbrandsen,87',87,0,second half,0,0
G-1993,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-11,Australia vs Sweden,10765.0,20:30,T-74,0,1,P-84530,Jane Törnqvist,Jane,Törnqvist,8',8,0,first half,0,0
G-1994,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-11,Australia vs Sweden,10765.0,20:30,T-74,0,1,P-31388,Hanna Ljungberg,Hanna,Ljungberg,21',21,0,first half,0,0
G-1995,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-11,Australia vs Sweden,10765.0,20:30,T-04,1,0,P-61821,Julie Murray,Julie,Murray,32',32,0,first half,0,0
G-1996,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-11,Australia vs Sweden,10765.0,20:30,T-74,0,1,P-31388,Hanna Ljungberg,Hanna,Ljungberg,69',69,0,second half,0,0
G-1997,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-12,China vs Ghana,10765.0,20:30,T-14,1,0,P-14903,Wen Sun,Wen,Sun,9',9,0,first half,0,0
G-1998,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-12,China vs Ghana,10765.0,20:30,T-14,1,0,P-09811,Yan Jin,Yan,Jin,16',16,0,first half,0,0
G-1999,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-12,China vs Ghana,10765.0,20:30,T-14,1,0,P-14903,Wen Sun,Wen,Sun,21',21,0,first half,0,0
G-2000,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-12,China vs Ghana,10765.0,20:30,T-14,1,0,P-14903,Wen Sun,Wen,Sun,54',54,0,second half,0,0
G-2001,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-12,China vs Ghana,10765.0,20:30,T-14,1,0,P-70314,Ouying Zhang,Ouying,Zhang,82',82,0,second half,0,0
G-2002,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-12,China vs Ghana,10765.0,20:30,T-14,1,0,P-70314,Ouying Zhang,Ouying,Zhang,90'+1',90,1,"second half, stoppage time",0,0
G-2003,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-12,China vs Ghana,10765.0,20:30,T-14,1,0,P-65910,Lihong Zhao,Lihong,Zhao,90'+2',90,2,"second half, stoppage time",0,0
G-2004,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-13,Brazil vs Italy,10766.0,17:00,T-09,1,0,P-57452,not applicable Sissi,not applicable,Sissi,3',3,0,first half,0,0
G-2005,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-13,Brazil vs Italy,10766.0,17:00,T-09,1,0,P-57452,not applicable Sissi,not applicable,Sissi,63',63,0,second half,0,0
G-2006,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-14,North Korea vs Denmark,10766.0,18:00,T-51,1,0,P-46500,Pyol-hui Jin,Pyol-hui,Jin,15',15,0,first half,0,0
G-2007,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-14,North Korea vs Denmark,10766.0,18:00,T-51,1,0,P-07307,Song-ok Jo,Song-ok,Jo,39',39,0,first half,0,0
G-2008,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-14,North Korea vs Denmark,10766.0,18:00,T-51,1,0,P-16569,Kum-sil Kim,Kum-sil,Kim,73',73,0,second half,0,0
G-2009,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-14,North Korea vs Denmark,10766.0,18:00,T-22,0,1,P-34416,Janni Johansen,Janni,Johansen,74',74,0,second half,0,0
G-2010,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-15,United States vs Nigeria,10766.0,19:00,T-50,0,1,P-68759,Nkiru Okosieme,Nkiru,Okosieme,2',2,0,first half,0,0
G-2011,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-15,United States vs Nigeria,10766.0,19:00,T-83,1,0,P-38422,Ifeanyi Chiejine,Ifeanyi,Chiejine,19',19,0,first half,1,0
G-2012,WC-1999,1999 FIFA Women's World Cup,1999,M-1999-15,United States vs Nigeria,10766.0,19:00,T-83,1,0,P-28901,Mia Hamm,Mia,Hamm,20',20,0,first half,0,0
